"DIN.PIN","Brand.Name","Manufacturer.Code","Dosage.Form","Strength","Effective.Date","End.Date","Active.Ingredients","Active.Ingredient.Class.and.Use","Other.Notes","conversion_factor"
2350718,"Onsolis","VAL","Buccal Soluble Fil","800mcg","2012-04-16","","Fentanyl","Opioid -management of breakthrough pain in cancer patients","",NA
2350726,"Onsolis","VAL","Buccal Soluble Fil","1200mcg","2012-04-16","","Fentanyl","Opioid -management of breakthrough pain in cancer patients","",NA
2350815,"Morphine SR","SAI","ER Tab","15mg","2012-11-29","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2350890,"Morphine SR","SAI","ER Tab","30mg","2012-11-29","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2350912,"Morphine SR","SAI","ER Tab","60mg","2012-11-29","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2350920,"Morphine SR","SAI","ER Tab","100mg","2012-11-29","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2350947,"Morphine SR","SAI","ER Tab","200mg","2012-11-29","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2351072,"Lorazepam","SAI","Tab","0.5mg","2012-11-29","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2351080,"Lorazepam","SAI","Tab","1mg","2012-11-29","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2351099,"Lorazepam","SAI","Tab","2mg","2012-11-29","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2359502,"Hydromorph Contin","PFP","CR Cap","4.5mg","2012-04-16","","Hydrormorphone hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2359510,"Hydromorph Contin","PFP","CR Cap","9mg","2012-04-16","","Hydrormorphone hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2360322,"Zytram XL","PFP","ER Tab","75mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2360349,"Zytram XL","PFP","ER Tab","100mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2360373,"Nucynta CR","JAN","ER Tab","50mg","2012-04-16","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2360381,"Nucynta CR","JAN","ER Tab","100mg","2012-04-16","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2360403,"Nucynta CR","JAN","ER Tab","150mg","2012-04-16","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2360411,"Nucynta CR","JAN","ER Tab","200mg","2012-04-16","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2360438,"Nucynta CR","JAN","ER Tab","250mg","2012-04-16","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2361361,"Oxycodone/Acet","SAI","Tab","5mg & 325mg","2012-11-29","","Oxycodone hydrochloride+acetaminophen","Opioid- short-term moderate to severe pain","",NA
2364115,"Apo-Hydromorphone","APX","Tab","1mg","2012-06-01","","Hydromorphone hydrochloride","Opioid- short-term moderate to severe pain","",NA
2364123,"Apo-Hydromorphone","APX","Tab","2mg","2012-06-01","","Hydromorphone hydrochloride","Opioid- short-term moderate to severe pain","",NA
2364131,"Apo-Hydromorphone","APX","Tab","4mg","2012-06-01","","Hydromorphone hydrochloride","Opioid- short-term moderate to severe pain","",NA
2364158,"Apo-Hydromorphone","APX","Tab","8mg","2012-06-01","","Hydromorphone hydrochloride","Opioid- short-term moderate to severe pain","",NA
2364174,"Abstral","PAL","SL Tab","100mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2364182,"Abstral","PAL","SL Tab","200mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2364190,"Abstral","PAL","SL Tab","300mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2364204,"Abstral","PAL","SL Tab","400mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2364212,"Abstral","PAL","SL Tab","600mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2364220,"Abstral","PAL","SL Tab","800mcg","2012-04-16","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2366746,"Apo-Oxycodone CR","APX","ER Tab","5mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2366754,"Apo-Oxycodone CR","APX","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2366762,"Apo-Oxycodone CR","APX","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2366789,"Apo-Oxycodone CR","APX","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372525,"OxyNEO","PFP","CR Tab","10mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372533,"OxyNEO","PFP","CR Tab","15mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372541,"OxyNEO","PFP","CR Tab","30mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372568,"OxyNEO","PFP","CR Tab","40mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372576,"OxyNEO","PFP","CR Tab","60mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372584,"OxyNEO","PFP","CR Tab","80mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2372797,"OxyNEO","PFP","CR Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2373017,"Durela","CIP","Cap","100mg","2012-05-24","","Tramadol hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2373025,"Durela","CIP","Cap","200mg","2012-05-24","","Tramadol hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2373033,"Durela","CIP","Cap","300mg","2012-05-24","","Tramadol hydrochloride","Opioid- long term pain relief for moderate to severe pain","",NA
2378272,"Nucynta IR","JAN","Tab","50mg","2012-05-10","","Tapentadol","Opioid- long term pain relief for moderate to severe breakthrough pain (administration in more frequent than controlled release formulations)","",NA
2378280,"Nucynta IR","JAN","Tab","75mg","2012-05-10","","Tapentadol","Opioid- long term pain relief for moderate to severe breakthrough pain (administration in more frequent than controlled release formulations)","",NA
2378299,"Nucynta IR","JAN","Tab","100mg","2012-05-10","","Tapentadol","Opioid- long term pain relief for moderate to severe breakthrough pain (administration in more frequent than controlled release formulations)","",NA
2382997,"Morphine Sulfate Injection SDZ ","SDZ","Inj Sol-1mL Amp Pk","10mg/mL","2015-07-31","","Morphine sulfate","Opioid- moderate to severe pain management (short-term, <7days)","Outpatient perscription is possible but usage guidelines indicate requirment of ""skilled administration"". There is no specific identification of what that means",NA
2383209,"Co Tramadol/Acet","COB","Tab","37.5mg & 325mg","2012-06-01","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2386844,"Co Fentanyl Matrix Patch","COB","Trans Patch","12mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2386852,"Co Fentanyl Matrix Patch","COB","Trans Patch","25mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2386879,"Co Fentanyl Matrix Patch","COB","Trans Patch","50mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2386887,"Co Fentanyl Matrix Patch","COB","Trans Patch","75mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2386895,"Co Fentanyl Matrix Patch","COB","Trans Patch","100mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2387425,"Targin","PFP","ER Tab","2.5mg & 5mg","2012-11-23","","Oxycodone hydrochloride+ naloxone hydrochloride","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2388197,"Ran-Tramadol/Acet","RAN","Tab","37.5mg & 325mg","2012-11-02","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2388294,"Tramaphen-Odan","ODN","Tab","37.5mg & 325mg","2012-11-29","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2388308,"Jamp-Acet-Tramadol","JPC","Tab","37.5mg & 325mg","2012-10-01","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2388324,"Mar-Tramadol/Acet","MAR","Tab","37.5mg & 325mg","2012-10-01","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2394170,"Co Oxycodone CR","COB","ER Tab","5mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394189,"Co Oxycodone CR","COB","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394197,"Co Oxycodone CR","COB","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394200,"Co Oxycodone CR","COB","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394219,"Co Oxycodone CR","COB","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394766,"Apo-Oxycodone CR","APX","ER Tab","15mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394774,"Apo-Oxycodone CR","APX","ER Tab","30mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2394782,"Apo-Oxycodone CR","APX","ER Tab","60mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2395665,"Fentanyl Patch ","PRD","Trans Patch","25mcg/hr","2015-07-31","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2395673,"Fentanyl Patch ","PRD","Trans Patch","50mcg/hr","2015-07-31","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2395681,"Fentanyl Patch ","PRD","Trans Patch","75mcg/hr","2015-07-31","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2395703,"Fentanyl Patch ","PRD","Trans Patch","100mcg/hr","2015-07-31","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2396696,"Mylan-Fentanyl Matrix Patch","MYL","Trans Patch","12mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2396718,"Mylan-Fentanyl Matrix Patch","MYL","Trans Patch","25mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2396726,"Mylan-Fentanyl Matrix Patch","MYL","Trans Patch","50mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2396734,"Mylan-Fentanyl Matrix Patch","MYL","Trans Patch","75mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2396742,"Mylan-Fentanyl Matrix Patch","MYL","Trans Patch","100mcg/hr","2013-03-08","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2397056,"Jamp-Alprazolam","JPC","Tab","1mg","2025-01-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2397064,"Jamp-Alprazolam","JPC","Tab","2mg","2025-01-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2397501,"Sandoz Oxycodone CR","SDZ","ER Tab","5mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2397536,"PMS-Oxycodone CR","PMS","ER Tab","5mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2397544,"PMS-Oxycodone CR","PMS","ER Tab","15mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2397552,"PMS-Oxycodone CR","PMS","ER Tab","30mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2397560,"PMS-Oxycodone CR","PMS","ER Tab","60mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and sometimes cancer pain. Also used for palliative reasons","",NA
2400111,"Jamp-Alprazolam","JPC","Tab","0.25mg","2013-05-13","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2400138,"Jamp-Alprazolam","JPC","Tab","0.5mg","2013-05-13","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2400146,"Jamp-Alprazolam","JPC","Tab","1mg","2014-02-27","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2400154,"Jamp-Alprazolam","JPC","Tab","2mg","2014-02-27","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2401657,"PMS-Tramadol-Acet","PMS","Tab","37.5mg & 325mg","2013-06-14","","Tramadol hydrochloride + acetaminophen","Opioid- short-term acute pain management (<5 days supply)","",NA
2404877,"Riva-Alprazolam ","RIA","Tab","0.25mg","2015-07-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2404885,"Riva-Alprazolam ","RIA","Tab","0.5mg","2015-07-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2404893,"Riva-Alprazolam ","RIA","Tab","1mg","2015-07-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2404907,"Riva-Alprazolam ","RIA","Tab","2mg","2015-07-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2408007,"Fentora","TEV","SL Tab","100mcg","2015-07-10","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2408015,"Fentora","TEV","SL Tab","200mcg","2015-07-10","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2408023,"Fentora","TEV","SL Tab","400mcg","2015-07-10","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2408031,"Fentora","TEV","SL Tab","600mcg","2015-07-10","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2408058,"Fentora","TEV","SL Tab","800mcg","2015-07-10","","Fentanyl Citrate","Opioid- Severe breakthrough pain. Usually cancer pain in adults. Around the clock administration","Only for use in opioid-tolerant patients (60mg of morphine daily for 7+ days)",NA
2408090,"Mylan-Buprenorphine/Naloxone","MYL","SL Tab","2mg & 0.5mg","2013-10-10","","Buprenorphine + Naloxone","Opioid- Mainly used for opioid use disorder","",NA
2408104,"Mylan-Buprenorphine/Naloxone","MYL","SL Tab","8mg & 2mg","2013-10-10","","Buprenorphine + Naloxone","Opioid- Mainly used for opioid use disorder","",NA
2410745,"Apo-Lorazepam Sublingual","APX","SL Tab","0.5mg","2013-10-10","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam). May be used for acute anxiety attacks due to faster onset","",NA
2410753,"Apo-Lorazepam Sublingual","APX","SL Tab","1mg","2013-10-10","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam). May be used for acute anxiety attacks due to faster onset","",NA
2410761,"Apo-Lorazepam Sublingual","APX","SL Tab","2mg","2013-10-10","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam). May be used for acute anxiety attacks due to faster onset","",NA
2413728,"PMS-Methylphenidate ER","PMS","SR Tab","18mg","2014-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2413736,"PMS-Methylphenidate ER","PMS","SR Tab","27mg","2014-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2413744,"PMS-Methylphenidate ER","PMS","SR Tab","36mg","2014-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2413752,"PMS-Methylphenidate ER","PMS","SR Tab","54mg","2014-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2415577,"Nucynta ER","JAN","ER Tab","50mg","2014-05-02","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2415585,"Nucynta ER","JAN","ER Tab","100mg","2014-05-02","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2415593,"Nucynta ER","JAN","ER Tab","150mg","2014-05-02","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2415607,"Nucynta ER","JAN","ER Tab","200mg","2014-05-02","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2415615,"Nucynta ER","JAN","ER Tab","250mg","2014-05-02","","Tapentadol","Opioid- long term pain relief for moderate to severe pain","",NA
2417634,"Nat-Alprazolam","NAT","Tab","0.25mg","2015-10-29","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2417642,"Nat-Alprazolam","NAT","Tab","0.5mg","2015-10-29","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2417650,"Nat-Alprazolam","NAT","Tab","1mg","2015-10-29","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2417669,"Nat-Alprazolam","NAT","Tab","2mg","2016-11-30","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) with/without agoraphobia","",NA
2424851,"Teva-Buprenorphine/Naloxone","TEV","SL Tab","2mg & 0.5mg","2015-02-26","","Buprenorphine + Naloxone","Opioid- Mainly used for opioid use disorder","",NA
2424878,"Teva-Buprenorphine/Naloxone","TEV","SL Tab","8mg & 2mg","2015-02-26","","Buprenorphine + Naloxone","Opioid- Mainly used for opioid use disorder","",NA
2425599,"Mylan-Tramadol/Acet","MYL","Tab","37.5mg & 325mg","2015-03-31","","Tramadol hydrochloride","Opioid- post-operative pain and muscoskeletal injuries (short-term)","",NA
2426153,"Apo-Tramadol","APX","Tab","50mg","2014-08-01","","Tramadol hydrochloride","Opioid- post-operative pain and muscoskeletal injuries (short-term)","",NA
2429810,"Lorazepam","SIV","Tab","1mg","2016-07-15","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam). May be used for acute anxiety attacks due to faster onset","",NA
2429829,"Lorazepam","SIV","Tab","2mg","2016-07-15","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam). May be used for acute anxiety attacks due to faster onset","",NA
2434601,"Jamp Alprazolam","JPC","Tab","0.25mg","2022-03-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2434628,"Jamp Alprazolam","JPC","Tab","0.5mg","2022-03-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2434636,"Jamp Alprazolam","JPC","Tab","1mg","2022-03-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2434644,"Jamp Alprazolam","JPC","Tab","2mg","2022-03-31","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent) AND/OR agoraphobia","",NA
2439239,"Act Amphetamine XR","ACV","ER Cap","5mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2439247,"Act Amphetamine XR","ACV","ER Cap","10mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2439255,"Act Amphetamine XR","ACV","ER Cap","15mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2439263,"Act Amphetamine XR","ACV","ER Cap","20mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2439271,"Act Amphetamine XR","ACV","ER Cap","25mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2439298,"Act Amphetamine XR","ACV","ER Cap","30mg","2015-10-29","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440369,"PMS-Amphetamines XR","PMS","ER Cap","5mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440377,"PMS-Amphetamines XR","PMS","ER Cap","10mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440385,"PMS-Amphetamines XR","PMS","ER Cap","15mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440393,"PMS-Amphetamines XR","PMS","ER Cap","20mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440407,"PMS-Amphetamines XR","PMS","ER Cap","25mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2440415,"PMS-Amphetamines XR","PMS","ER Cap","30mg","2017-03-28","","Dextroamphetamine sulfate + dextroamphetamine saccharate+ amphetamine asparate monohydrate+amphetamine sulfate","Stimulant- ADHD","",NA
2441934,"Act Methylphenidate ER","ACV","SR Tab","18mg","2018-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2441942,"Act Methylphenidate ER","ACV","SR Tab","27mg","2018-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2441950,"Act Methylphenidate ER","ACV","SR Tab","36mg","2018-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2441969,"Act Methylphenidate ER","ACV","SR Tab","54mg","2018-04-30","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2442027,"Clonazepam","SIV","Tab","0.25mg","2016-07-15","","clonazepam","BZD- acute treatment of panic diorder, epilepsy. Some off label uses include: resless leg sundrome, acute mania, insomnia, tarive dyskinesia","",NA
2442035,"Clonazepam","SIV","Tab","0.5mg","2016-07-15","","clonazepam","BZD- acute treatment of panic diorder, epilepsy. Some off label uses include: resless leg sundrome, acute mania, insomnia, tarive dyskinesia","",NA
2442043,"Clonazepam","SIV","Tab","1mg","2016-07-15","","clonazepam","BZD- acute treatment of panic diorder, epilepsy. Some off label uses include: resless leg sundrome, acute mania, insomnia, tarive dyskinesia","",NA
2442051,"Clonazepam","SIV","Tab","2mg","2016-07-15","","clonazepam","BZD- acute treatment of panic diorder, epilepsy. Some off label uses include: resless leg sundrome, acute mania, insomnia, tarive dyskinesia","",NA
2443236,"Apo-Dextroamphetamine","APX","Tab","5mg","2015-12-18","","Dextroamphetamine sulfate","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2445492,"Apo-Amphetamine XR","APX","ER Cap","5mg","2019-07-31","","amphetamine salts","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2445506,"Apo-Amphetamine XR","APX","ER Cap","10mg","2019-07-31","","amphetamine salts","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
